filename,filepath,duration,dominant_emotion,confidence,processing_time,error,angry,happy,neutral,sad
ROHAN4600_0036.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0036.wav,4.973333333333334,angry,0.28102800250053406,0.3399677276611328,,0.28102800250053406,0.20374555885791779,0.23691822588443756,0.278308242559433
ROHAN4600_0037.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0037.wav,7.375020833333333,angry,0.27875852584838867,0.5316214561462402,,0.27875852584838867,0.23309369385242462,0.24464114010334015,0.24350662529468536
ROHAN4600_0038.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0038.wav,7.41,angry,0.2690812945365906,0.4828031063079834,,0.2690812945365906,0.23212440311908722,0.2387523651123047,0.2600419521331787
ROHAN4600_0039.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0039.wav,5.7750208333333335,happy,0.267386794090271,0.4476301670074463,,0.2350575029850006,0.267386794090271,0.25802868604660034,0.23952703177928925
ROHAN4600_0040.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0040.wav,6.108322916666666,angry,0.30913102626800537,0.4223442077636719,,0.30913102626800537,0.19959832727909088,0.20991069078445435,0.2813599705696106
ROHAN4600_0041.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0041.wav,7.076666666666667,angry,0.27285465598106384,0.40872621536254883,,0.27285465598106384,0.21792764961719513,0.23939500749111176,0.26982271671295166
ROHAN4600_0042.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0042.wav,5.675020833333333,angry,0.2781282961368561,0.3543229103088379,,0.2781282961368561,0.21981310844421387,0.25593531131744385,0.2461233139038086
ROHAN4600_0043.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0043.wav,6.408322916666667,angry,0.30276650190353394,0.403409481048584,,0.30276650190353394,0.1901664435863495,0.22277404367923737,0.28429293632507324
ROHAN4600_0044.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0044.wav,6.908322916666667,angry,0.3004067540168762,0.4293172359466553,,0.3004067540168762,0.19799280166625977,0.2261478304862976,0.275452584028244
ROHAN4600_0045.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0045.wav,5.573333333333333,happy,0.31527572870254517,0.31696367263793945,,0.2037096917629242,0.31527572870254517,0.24785035848617554,0.23316426575183868
ROHAN4600_0046.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0046.wav,6.2750208333333335,sad,0.27189576625823975,0.424532413482666,,0.24838511645793915,0.23332007229328156,0.24639900028705597,0.27189576625823975
ROHAN4600_0047.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0047.wav,4.638322916666667,angry,0.31343570351600647,0.3092179298400879,,0.31343570351600647,0.1918080449104309,0.23001056909561157,0.26474565267562866
ROHAN4600_0048.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0048.wav,6.24165625,happy,0.26811662316322327,0.3833792209625244,,0.2423000931739807,0.26811662316322327,0.2340429574251175,0.2555403411388397
ROHAN4600_0049.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0049.wav,6.108322916666666,angry,0.301895409822464,0.37723517417907715,,0.301895409822464,0.19463039934635162,0.24231228232383728,0.26116183400154114
ROHAN4600_0050.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0050.wav,5.74,angry,0.2924986779689789,0.3340888023376465,,0.2924986779689789,0.20327593386173248,0.21788951754570007,0.2863357961177826
ROHAN4600_0051.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0051.wav,7.343333333333334,angry,0.30323925614356995,0.45926427841186523,,0.30323925614356995,0.18481963872909546,0.241408109664917,0.27053302526474
ROHAN4600_0052.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0052.wav,5.14,angry,0.31454288959503174,0.3308866024017334,,0.31454288959503174,0.18753863871097565,0.22595201432704926,0.27196645736694336
ROHAN4600_0053.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0053.wav,6.843333333333334,neutral,0.2666930854320526,0.4458589553833008,,0.24568629264831543,0.23563136160373688,0.2666930854320526,0.25198930501937866
ROHAN4600_0054.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0054.wav,4.573333333333333,angry,0.3205825388431549,0.2835707664489746,,0.3205825388431549,0.18500849604606628,0.22201652824878693,0.27239248156547546
ROHAN4600_0055.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0055.wav,5.306666666666667,neutral,0.2802002727985382,0.3196372985839844,,0.25230443477630615,0.19950656592845917,0.2802002727985382,0.26798880100250244
ROHAN4600_0056.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0056.wav,6.073333333333333,angry,0.3268391489982605,0.36145687103271484,,0.3268391489982605,0.1669829785823822,0.21829476952552795,0.2878831624984741
ROHAN4600_0057.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0057.wav,6.34165625,angry,0.29289770126342773,0.42586469650268555,,0.29289770126342773,0.20664075016975403,0.24980710446834564,0.2506544888019562
ROHAN4600_0058.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0058.wav,7.175020833333333,angry,0.29215162992477417,0.44594860076904297,,0.29215162992477417,0.19948223233222961,0.22998875379562378,0.2783774435520172
ROHAN4600_0059.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0059.wav,7.175020833333333,angry,0.30339494347572327,0.4521019458770752,,0.30339494347572327,0.18688607215881348,0.21562115848064423,0.2940978705883026
ROHAN4600_0060.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0060.wav,7.81,angry,0.3159577250480652,0.4653666019439697,,0.3159577250480652,0.18865840137004852,0.21799373626708984,0.2773902118206024
ROHAN4600_0061.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0061.wav,8.98,sad,0.2811478078365326,0.5219335556030273,,0.2579213082790375,0.21199814975261688,0.24893274903297424,0.2811478078365326
ROHAN4600_0062.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0062.wav,7.043333333333333,angry,0.27074292302131653,0.46481847763061523,,0.27074292302131653,0.2189559042453766,0.2434873878955841,0.26681384444236755
ROHAN4600_0063.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0063.wav,6.04165625,neutral,0.28128981590270996,0.3827190399169922,,0.22081413865089417,0.24391292035579681,0.28128981590270996,0.25398311018943787
ROHAN4600_0064.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0064.wav,6.44165625,angry,0.3110239803791046,0.4145689010620117,,0.3110239803791046,0.18092304468154907,0.22288095951080322,0.2851720154285431
ROHAN4600_0065.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0065.wav,7.71,angry,0.296108216047287,0.4549252986907959,,0.296108216047287,0.19069501757621765,0.23563487827777863,0.27756187319755554
ROHAN4600_0066.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0066.wav,6.943333333333333,happy,0.30612805485725403,0.454913854598999,,0.1970788985490799,0.30612805485725403,0.26755136251449585,0.2292417287826538
ROHAN4600_0067.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0067.wav,7.543333333333333,angry,0.3116854131221771,0.4568204879760742,,0.3116854131221771,0.1895301789045334,0.23502793908119202,0.2637564539909363
ROHAN4600_0068.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0068.wav,6.84165625,angry,0.27451565861701965,0.4484381675720215,,0.27451565861701965,0.20076952874660492,0.2522422969341278,0.27247241139411926
ROHAN4600_0069.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0069.wav,7.11,happy,0.2779337763786316,0.4190974235534668,,0.21617263555526733,0.2779337763786316,0.2682500183582306,0.2376435399055481
ROHAN4600_0070.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0070.wav,7.41,angry,0.2810050845146179,0.4227118492126465,,0.2810050845146179,0.21551258862018585,0.2336440235376358,0.26983824372291565
ROHAN4600_0071.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0071.wav,6.175020833333333,happy,0.297247052192688,0.3723881244659424,,0.2110763043165207,0.297247052192688,0.2481490820646286,0.24352754652500153
ROHAN4600_0072.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0072.wav,6.04,angry,0.2791338562965393,0.3873903751373291,,0.2791338562965393,0.21623431146144867,0.2346428781747818,0.26998889446258545
ROHAN4600_0073.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0073.wav,4.505020833333333,angry,0.261334091424942,0.2778494358062744,,0.261334091424942,0.23140643537044525,0.2563437819480896,0.2509157359600067
ROHAN4600_0074.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0074.wav,6.108322916666666,angry,0.27208656072616577,0.4219386577606201,,0.27208656072616577,0.23879563808441162,0.25983726978302,0.2292805016040802
ROHAN4600_0075.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0075.wav,6.575020833333333,angry,0.2980661988258362,0.4198637008666992,,0.2980661988258362,0.1936541199684143,0.24005742371082306,0.26822221279144287
ROHAN4600_0076.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0076.wav,6.073333333333333,neutral,0.2725421190261841,0.38072896003723145,,0.24489599466323853,0.2403106987476349,0.2725421190261841,0.24225111305713654
ROHAN4600_0077.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0077.wav,6.6433333333333335,happy,0.2917170822620392,0.42897868156433105,,0.21825440227985382,0.2917170822620392,0.2719159722328186,0.2181125432252884
ROHAN4600_0078.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0078.wav,6.576666666666667,angry,0.2961759567260742,0.42966246604919434,,0.2961759567260742,0.19462896883487701,0.22243674099445343,0.28675830364227295
ROHAN4600_0079.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0079.wav,6.975020833333334,happy,0.30688145756721497,0.44864988327026367,,0.18697871267795563,0.30688145756721497,0.2779536545276642,0.22818616032600403
ROHAN4600_0080.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0080.wav,5.975020833333334,angry,0.276466965675354,0.3890256881713867,,0.276466965675354,0.2433343529701233,0.24671609699726105,0.23348258435726166
ROHAN4600_0081.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0081.wav,7.41,happy,0.28606978058815,0.41599225997924805,,0.20923356711864471,0.28606978058815,0.26729249954223633,0.23740418255329132
ROHAN4600_0082.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0082.wav,6.34165625,angry,0.2935164272785187,0.3969297409057617,,0.2935164272785187,0.18807120621204376,0.2310655564069748,0.28734681010246277
ROHAN4600_0083.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0083.wav,6.7750208333333335,neutral,0.26261958479881287,0.4407689571380615,,0.24610400199890137,0.2405318170785904,0.26261958479881287,0.25074467062950134
ROHAN4600_0084.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0084.wav,8.345020833333333,angry,0.2915181815624237,0.4908874034881592,,0.2915181815624237,0.1932910531759262,0.24278976023197174,0.27240100502967834
ROHAN4600_0085.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0085.wav,7.543333333333333,angry,0.3219674229621887,0.446368932723999,,0.3219674229621887,0.18508468568325043,0.23143957555294037,0.26150834560394287
ROHAN4600_0086.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0086.wav,6.74165625,angry,0.2685782313346863,0.42165613174438477,,0.2685782313346863,0.2542475461959839,0.23545770347118378,0.2417164444923401
ROHAN4600_0087.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0087.wav,5.206666666666667,happy,0.31438741087913513,0.30602431297302246,,0.20528510212898254,0.31438741087913513,0.2543739378452301,0.22595348954200745
ROHAN4600_0088.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0088.wav,7.408322916666667,angry,0.27552542090415955,0.4469482898712158,,0.27552542090415955,0.23066048324108124,0.24093548953533173,0.2528786063194275
ROHAN4600_0089.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0089.wav,7.1433333333333335,angry,0.2629515528678894,0.449246883392334,,0.2629515528678894,0.2595304548740387,0.2294236123561859,0.2480943500995636
ROHAN4600_0090.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0090.wav,5.973333333333334,neutral,0.2721765339374542,0.35239696502685547,,0.24379710853099823,0.26552674174308777,0.2721765339374542,0.21849961578845978
ROHAN4600_0091.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0091.wav,6.006666666666667,angry,0.33379167318344116,0.3546328544616699,,0.33379167318344116,0.17854800820350647,0.21376273036003113,0.273897647857666
ROHAN4600_0092.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0092.wav,7.61165625,happy,0.25497591495513916,0.4581143856048584,,0.2545361816883087,0.25497591495513916,0.2538715898990631,0.23661629855632782
ROHAN4600_0093.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0093.wav,7.476666666666667,neutral,0.26437079906463623,0.49689435958862305,,0.23028145730495453,0.26422449946403503,0.26437079906463623,0.24112318456172943
ROHAN4600_0094.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0094.wav,6.44165625,angry,0.3011266589164734,0.3902854919433594,,0.3011266589164734,0.2019321769475937,0.22029903531074524,0.2766420543193817
ROHAN4600_0095.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0095.wav,8.744989583333334,angry,0.30937549471855164,0.5334944725036621,,0.30937549471855164,0.19438022375106812,0.21339067816734314,0.2828536033630371
ROHAN4600_0096.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0096.wav,5.875020833333333,angry,0.27643728256225586,0.3589060306549072,,0.27643728256225586,0.2387315183877945,0.2422255128622055,0.24260570108890533
ROHAN4600_0097.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0097.wav,6.34165625,sad,0.26607978343963623,0.3982686996459961,,0.25734007358551025,0.23297119140625,0.24360893666744232,0.26607978343963623
ROHAN4600_0098.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0098.wav,7.61,angry,0.3291516602039337,0.46146202087402344,,0.3291516602039337,0.17167149484157562,0.21438421308994293,0.28479263186454773
ROHAN4600_0099.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0099.wav,5.005020833333333,happy,0.2612265944480896,0.2756476402282715,,0.25285226106643677,0.2612265944480896,0.25453463196754456,0.23138658702373505
ROHAN4600_0100.wav,C:\Users\usago\python\audio-data\zundamon\ROHAN4600_zumndamon_normal_synchronized_wav\ROHAN4600_0100.wav,6.408322916666667,happy,0.2749837338924408,0.4111971855163574,,0.20141881704330444,0.2749837338924408,0.26733601093292236,0.25626140832901
